phone_number,account_length,intl_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churned
388-9782,0.7809917355371901,0.0,0.0,0.0,0.5578947368421052,0.5757575757575758,0.5578982597054887,0.6277151498487765,0.5176470588235293,0.6279521190553219,0.6167088607594937,0.5428571428571428,0.6167698368036016,0.38,0.15000000000000002,0.3796296296296296,0.3333333333333333,0.0
352-2984,0.15702479338842978,0.0,0.0,0.0,0.34594594594594597,0.6,0.3458835341365462,0.7357712400329943,0.5823529411764706,0.7360077644775154,0.25240506329113926,0.5028571428571429,0.25267304445694994,0.355,0.1,0.3555555555555555,0.1111111111111111,0.0
364-1173,0.34297520661157027,0.0,0.0,0.0,0.5806543385490754,0.8,0.5806559571619813,0.45202089634313997,0.6882352941176471,0.4519572953736655,0.4179746835443038,0.7028571428571428,0.4181204276871131,0.0,0.0,0.0,0.1111111111111111,0.0
363-3364,0.2892561983471075,0.0,0.0,0.0,0.6034139402560456,0.6909090909090909,0.603413654618474,0.648611492988727,0.5352941176470588,0.6486573924296345,0.5258227848101266,0.7714285714285715,0.526167698368036,0.5650000000000001,0.25,0.5648148148148148,0.4444444444444444,0.0
369-7164,0.4669421487603306,0.0,0.0,0.0,0.5072546230440967,0.5212121212121212,0.5071954484605087,0.48529007423700854,0.5823529411764706,0.4852798447104497,0.47367088607594937,0.4742857142857143,0.473832301631964,0.6900000000000001,0.1,0.6907407407407407,0.1111111111111111,0.0
332-1979,0.5537190082644629,0.0,0.0,0.0,0.5172119487908963,0.5575757575757576,0.517235609103079,0.4388232059389607,0.37058823529411766,0.43901649951472016,0.5883544303797469,0.44571428571428573,0.5886325267304446,0.35000000000000003,0.30000000000000004,0.35,0.0,0.0
346-6439,0.38016528925619836,0.0,0.0,0.0,0.3431009957325747,0.6303030303030303,0.3430388219544846,0.565026120428925,0.5588235294117647,0.5651892591394371,0.4620253164556962,0.6114285714285714,0.4620146314012381,0.48,0.30000000000000004,0.4796296296296296,0.2222222222222222,0.0
335-9578,0.3347107438016529,0.0,0.0,0.0,0.4904694167852063,0.6787878787878788,0.4904618473895582,0.36211163046466865,0.5235294117647059,0.3620187641539955,0.4627848101265823,0.44571428571428573,0.46314012380416436,0.44000000000000006,0.45,0.4407407407407407,0.1111111111111111,0.0
381-8901,0.2603305785123967,0.0,0.0,0.0,0.4568990042674253,0.6666666666666666,0.4568273092369478,0.4726422875996701,0.5705882352941176,0.472662568747978,0.2663291139240506,0.32,0.2661789532920653,0.365,0.1,0.3648148148148148,0.0,1.0
412-7113,0.30991735537190085,0.0,1.0,0.23076923076923078,0.2799431009957326,0.6060606060606061,0.2799531459170013,0.5155347814132527,0.7,0.5156907149789712,0.4481012658227848,0.38857142857142857,0.4485087225661227,0.755,0.15000000000000002,0.7555555555555555,0.1111111111111111,0.0
384-3793,0.45867768595041325,0.0,0.0,0.0,0.310099573257468,0.7636363636363637,0.3100736278447122,0.5848226560351938,0.6235294117647059,0.5849239728243286,0.5273417721518988,0.5257142857142857,0.5272931907709623,0.395,0.15000000000000002,0.3944444444444444,0.1111111111111111,0.0
402-8337,0.4628099173553719,1.0,0.0,0.0,0.348221906116643,0.593939393939394,0.34822623828647925,0.6153423150948585,0.6823529411764706,0.6153348430928502,0.6772151898734178,0.8457142857142858,0.6775464265616207,0.58,0.25,0.5796296296296296,0.3333333333333333,0.0
373-1223,0.5619834710743802,0.0,0.0,0.0,0.411095305832148,0.7212121212121212,0.411144578313253,0.45999450096233163,0.5235294117647059,0.4600452927855063,0.44329113924050634,0.4342857142857143,0.4434440067529544,0.305,0.2,0.3055555555555555,0.5555555555555556,1.0
332-5607,0.5247933884297521,0.0,0.0,0.0,0.29160739687055476,0.5272727272727272,0.2916666666666667,0.4872147374209513,0.5705882352941176,0.4872209640892915,0.5721518987341773,0.68,0.5723128868880135,0.435,0.25,0.4351851851851852,0.1111111111111111,0.0
387-9616,0.34297520661157027,0.0,0.0,0.0,0.7798008534850641,0.7212121212121212,0.7797858099062919,0.3962056640087984,0.7235294117647059,0.3963118731802006,0.6789873417721519,0.5714285714285714,0.6792346651660102,0.49500000000000005,0.25,0.4944444444444444,0.2222222222222222,0.0
418-2714,0.5743801652892563,0.0,0.0,0.0,0.5493598862019915,0.49696969696969695,0.5493641231593038,0.715699752543305,0.6294117647058823,0.7159495308961501,0.6108860759493672,0.5314285714285715,0.6111423747889702,0.665,0.25,0.6648148148148147,0.2222222222222222,0.0
375-3233,0.43388429752066116,0.0,0.0,0.0,0.5200568990042674,0.5818181818181818,0.5200803212851405,0.5325817981853176,0.5470588235294117,0.5325137495956002,0.5556962025316455,0.6457142857142857,0.5559932470455825,0.385,0.1,0.3851851851851852,0.2222222222222222,0.0
367-9965,0.6818181818181819,0.0,1.0,0.6153846153846154,0.4221906116642959,0.5212121212121212,0.42218875502008035,0.46906791311520485,0.7,0.46910384988676807,0.5101265822784811,0.7085714285714285,0.5104108047270681,0.5650000000000001,0.6000000000000001,0.5648148148148148,0.1111111111111111,0.0
413-6097,0.5619834710743802,0.0,0.0,0.0,0.21564722617354196,0.6484848484848484,0.21569611780455156,0.7063513885070112,0.5764705882352941,0.7065674538984148,0.5174683544303798,0.6742857142857143,0.5177265053460889,0.525,0.15000000000000002,0.5259259259259259,0.2222222222222222,0.0
352-7899,0.6611570247933884,0.0,0.0,0.0,0.5633001422475107,0.5454545454545454,0.5632530120481927,0.5125103106956282,0.6,0.5124555160142349,0.5549367088607595,0.5142857142857142,0.5548677546426561,0.4650000000000001,0.1,0.46481481481481474,0.1111111111111111,0.0
402-2085,0.49173553719008267,0.0,0.0,0.0,0.7203413940256046,0.5757575757575758,0.7202141900937081,0.5795985702502062,0.5058823529411764,0.5797476544807506,0.6427848101265823,0.46285714285714286,0.6432189082723692,0.47500000000000003,0.2,0.47592592592592586,0.5555555555555556,1.0
329-9151,0.768595041322314,0.0,1.0,0.4807692307692308,0.5687055476529161,0.3878787878787879,0.5686077643908969,0.3700852350838603,0.6470588235294118,0.3701067615658363,0.5326582278481012,0.44571428571428573,0.5329206527855938,0.585,0.30000000000000004,0.5851851851851851,0.3333333333333333,0.0
328-9400,0.4173553719008265,0.0,1.0,0.4807692307692308,0.5334281650071124,0.6363636363636364,0.5334672021419009,0.7486939785537531,0.5176470588235293,0.7489485603364606,0.5478481012658228,0.52,0.5481148002250985,0.585,0.1,0.5851851851851851,0.2222222222222222,0.0
339-8651,0.3347107438016529,0.0,0.0,0.0,0.5223328591749644,0.6727272727272727,0.5222556894243642,0.8344789661809183,0.5176470588235293,0.8346813329019735,0.4805063291139241,0.6571428571428571,0.4805852560495216,0.515,0.30000000000000004,0.5148148148148147,0.0,0.0
394-8091,0.4090909090909091,0.0,1.0,0.40384615384615385,0.244950213371266,0.5757575757575758,0.24497991967871488,0.5221336266153423,0.7411764705882353,0.5221611129084439,0.509620253164557,0.6457142857142857,0.509848058525605,0.585,0.2,0.5851851851851851,0.0,0.0
335-5130,0.18181818181818182,0.0,0.0,0.0,0.36073968705547654,0.503030303030303,0.3607764390896921,0.4338740720373935,0.5882352941176471,0.43384018117114204,0.4007594936708861,0.5542857142857143,0.4006752954417558,0.55,0.2,0.55,0.3333333333333333,0.0
386-1651,0.4669421487603306,0.0,0.0,0.0,0.3081081081081081,0.5757575757575758,0.3080655957161981,0.4627440197965356,0.611764705882353,0.46295697185376905,0.38759493670886075,0.6228571428571429,0.38773213280810354,0.455,0.1,0.45555555555555555,0.1111111111111111,0.0
380-5194,0.1735537190082645,1.0,0.0,0.0,0.4566145092460882,0.5575757575757576,0.45665997322623825,0.6483365411053066,0.711764705882353,0.6483338725331608,0.2830379746835443,0.5428571428571428,0.2830613393359595,0.6900000000000001,0.25,0.6907407407407407,0.1111111111111111,1.0
391-4172,0.42148760330578516,0.0,0.0,0.0,0.4190611664295875,0.4909090909090909,0.4190093708165997,0.43552378333791586,0.5176470588235293,0.4354577806535102,0.4906329113924051,0.5885714285714285,0.49071468767585824,0.55,0.15000000000000002,0.55,0.2222222222222222,0.0
331-2913,0.23140495867768596,0.0,0.0,0.0,0.469701280227596,0.5515151515151515,0.46971218206157966,0.6620841352763267,0.32941176470588235,0.662245228081527,0.7012658227848101,0.5714285714285714,0.7017445132245358,0.47500000000000003,0.15000000000000002,0.47592592592592586,0.2222222222222222,0.0
346-7021,0.21074380165289258,0.0,1.0,0.5961538461538461,0.34765291607396875,0.5333333333333333,0.3475568942436412,0.382183117954358,0.5882352941176471,0.38240051763183436,0.3592405063291139,0.8057142857142857,0.35959482273494653,0.28500000000000003,0.5,0.28518518518518515,0.3333333333333333,0.0
387-6453,0.30165289256198347,0.0,0.0,0.0,0.4446657183499289,0.6181818181818182,0.4446117804551539,0.7508935936211164,0.6941176470588235,0.7508896797153025,0.5463291139240507,0.6457142857142857,0.5464265616207091,0.45,0.2,0.45,0.3333333333333333,0.0
351-4935,0.30165289256198347,0.0,1.0,0.8846153846153847,0.7900426742532006,0.6606060606060606,0.7899933065595717,0.7423700852350839,0.6705882352941176,0.742478162406988,0.4184810126582279,0.4685714285714286,0.4186831738885763,0.52,0.1,0.5203703703703704,0.1111111111111111,0.0
407-1209,0.16115702479338845,1.0,1.0,0.40384615384615385,0.41934566145092467,0.7090909090909091,0.41934404283801874,0.722573549628815,0.6470588235294118,0.7227434487220964,0.5113924050632912,0.5542857142857143,0.5115362971299944,0.545,0.25,0.5444444444444444,0.0,0.0
394-5444,0.3388429752066116,0.0,0.0,0.0,0.6497866287339972,0.6848484848484848,0.6497657295850067,0.44899642562551556,0.6058823529411764,0.4490456163054028,0.6278481012658228,0.6514285714285715,0.6280247608328644,0.39,0.30000000000000004,0.3907407407407407,0.1111111111111111,0.0
390-6701,0.4173553719008265,0.0,0.0,0.0,0.5251778093883357,0.806060606060606,0.5251004016064257,0.4586197415452296,0.5529411764705883,0.45875121319961176,0.570126582278481,0.6,0.570061902082161,0.34,0.4,0.34074074074074073,0.1111111111111111,0.0
335-5154,0.3760330578512397,0.0,0.0,0.0,0.2492176386913229,0.5393939393939394,0.2491633199464525,0.4737420951333517,0.7823529411764706,0.4739566483338726,0.3883544303797469,0.5028571428571429,0.3882948790095667,0.4,0.2,0.4,0.1111111111111111,0.0
420-8847,0.3223140495867769,0.0,1.0,0.4807692307692308,0.6230440967283073,0.5757575757575758,0.6229919678714859,0.665108605993951,0.5588235294117647,0.6651569071497897,0.5149367088607595,0.5828571428571429,0.5149127743387732,0.27999999999999997,0.25,0.2796296296296296,0.4444444444444444,0.0
338-8582,0.4504132231404959,0.0,0.0,0.0,0.6284495021337128,0.6060606060606061,0.62834672021419,0.7687654660434424,0.44705882352941173,0.7690067939178259,0.6070886075949368,0.6114285714285714,0.6072031513787282,0.675,0.45,0.6759259259259258,0.1111111111111111,1.0
405-5324,0.2809917355371901,0.0,1.0,0.5192307692307693,0.5359886201991465,0.6303030303030303,0.5359772423025435,0.8814957382458071,0.7529411764705882,0.8815917178906503,0.4093670886075949,0.6857142857142857,0.40967923466516604,0.485,0.35000000000000003,0.48518518518518516,0.1111111111111111,0.0
351-3597,0.2272727272727273,0.0,0.0,0.0,0.7248933143669987,0.503030303030303,0.7248995983935743,0.5334066538355787,0.5764705882352941,0.533484309285021,0.4713924050632911,0.6742857142857143,0.4715813168261115,0.675,0.1,0.6759259259259258,0.4444444444444444,0.0
384-7176,0.5454545454545455,0.0,0.0,0.0,0.9627311522048364,0.5212121212121212,0.9626840696117804,0.6450371185042617,0.5705882352941176,0.6450986735684245,0.6703797468354431,0.7942857142857143,0.670793472144063,0.7400000000000001,0.2,0.7407407407407407,0.3333333333333333,1.0
361-7956,0.487603305785124,0.0,1.0,0.7115384615384616,0.4785206258890469,0.4909090909090909,0.4784136546184739,0.7789386857299972,0.6176470588235294,0.7790359107085085,0.6172151898734177,0.7771428571428571,0.6173325830050648,0.535,0.15000000000000002,0.5351851851851852,0.1111111111111111,0.0
376-5086,0.5371900826446281,0.0,0.0,0.0,0.40711237553342816,0.6909090909090909,0.40712851405622486,0.37970855100357437,0.7,0.3798123584600453,0.5048101265822785,0.5714285714285714,0.5047833427124367,0.44500000000000006,0.15000000000000002,0.4444444444444444,0.3333333333333333,0.0
327-8514,0.243801652892562,0.0,1.0,0.38461538461538464,0.3365576102418208,0.6848484848484848,0.3365127175368139,0.6978278801209788,0.5705882352941176,0.6978324166936267,0.4374683544303798,0.44571428571428573,0.43781654473832304,0.47000000000000003,0.2,0.4703703703703703,0.1111111111111111,0.0
358-3379,0.48347107438016534,0.0,0.0,0.0,0.7297297297297297,0.696969696969697,0.7297523427041499,0.3720098982678032,0.4647058823529412,0.3720478809446781,0.5273417721518988,0.7485714285714286,0.5272931907709623,0.375,0.25,0.3759259259259259,0.0,0.0
397-9004,0.3760330578512397,0.0,0.0,0.0,0.5288762446657184,0.6727272727272727,0.5287817938420348,0.5960956832554304,0.5470588235294117,0.5962471692009058,0.5848101265822785,0.3314285714285714,0.5852560495216658,0.42500000000000004,0.1,0.4259259259259259,0.1111111111111111,0.0
355-9594,0.21074380165289258,0.0,0.0,0.0,0.6230440967283073,0.6060606060606061,0.6229919678714859,0.40940335441297776,0.6470588235294118,0.40957618893561953,0.38430379746835447,0.7371428571428571,0.3843556555993247,0.5950000000000001,0.4,0.5944444444444444,0.3333333333333333,0.0
354-5247,0.5537190082644629,0.0,1.0,0.34615384615384615,0.512375533428165,0.5454545454545454,0.5123828647925034,0.41930162221611217,0.38235294117647056,0.41928178582982856,0.6536708860759494,0.4857142857142857,0.6539110861001688,0.635,0.45,0.6351851851851852,0.1111111111111111,0.0
349-3217,0.4380165289256199,0.0,0.0,0.0,0.32688477951635847,0.7212121212121212,0.32680722891566266,0.6590596645587022,0.5352941176470588,0.6590100291167907,0.4184810126582279,0.64,0.4186831738885763,0.63,0.25,0.6296296296296295,0.2222222222222222,0.0
382-9474,0.4504132231404959,0.0,0.0,0.0,0.4512091038406828,0.5878787878787879,0.45113788487282463,0.5620016497113005,0.7235294117647059,0.5619540601747007,0.4620253164556962,0.7028571428571428,0.4620146314012381,0.5650000000000001,0.15000000000000002,0.5648148148148148,0.2222222222222222,0.0
353-2065,0.4462809917355372,1.0,1.0,0.6923076923076923,0.6947368421052632,0.8909090909090909,0.6946117804551539,0.5490789111905416,0.38235294117647056,0.5490132643157554,0.3655696202531646,0.6228571428571429,0.3657850309510411,0.77,0.15000000000000002,0.7703703703703704,0.2222222222222222,1.0
346-8648,0.3677685950413223,0.0,0.0,0.0,0.5120910384068279,0.3515151515151515,0.5120481927710844,0.6307396205664009,0.5176470588235293,0.6308637981235846,0.41063291139240504,0.6285714285714286,0.4108047270680923,0.66,0.45,0.6592592592592592,0.1111111111111111,0.0
373-6463,0.4793388429752066,0.0,0.0,0.0,0.6833570412517781,0.6666666666666666,0.6832329317269076,0.5166345889469343,0.38235294117647056,0.5166612746683922,0.3865822784810126,0.5828571428571429,0.3866066404051773,0.35000000000000003,0.9500000000000001,0.35,0.3333333333333333,0.0
408-6003,0.23140495867768596,0.0,0.0,0.0,0.6668563300142248,0.7272727272727273,0.6668340026773761,0.4270002749518835,0.7058823529411764,0.4270462633451957,0.330379746835443,0.5885714285714285,0.33033202025886327,0.47000000000000003,0.2,0.4703703703703703,0.1111111111111111,0.0
329-9540,0.4710743801652893,0.0,0.0,0.0,0.38520625889046944,0.6303030303030303,0.3852074966532798,0.3816332141875172,0.5352941176470588,0.38175347783888713,0.5278481012658228,0.5257142857142857,0.5278559369724255,0.27,0.15000000000000002,0.27037037037037037,0.1111111111111111,0.0
348-5830,0.2975206611570248,0.0,0.0,0.0,0.7749644381223328,0.6787878787878788,0.7749330655957163,0.6934286499862524,0.5352941176470588,0.6936266580394694,0.6465822784810127,0.64,0.646595385481148,0.545,0.25,0.5444444444444444,0.1111111111111111,1.0
373-1550,0.5206611570247934,0.0,0.0,0.0,0.7479374110953058,0.5757575757575758,0.7478246318607764,0.48364036293648616,0.7411764705882353,0.4836622452280815,0.5116455696202532,0.5771428571428572,0.5115362971299944,0.375,0.25,0.3759259259259259,0.1111111111111111,0.0
381-9368,0.3223140495867769,0.0,0.0,0.0,0.18975817923186347,0.7515151515151515,0.1897590361445783,0.560901842177619,0.5352941176470588,0.5609835004852799,0.6448101265822784,0.6285714285714286,0.6449071468767587,0.755,0.1,0.7555555555555555,0.1111111111111111,0.0
407-1073,0.1322314049586777,0.0,1.0,0.6346153846153847,0.6298719772403983,0.6666666666666666,0.6298527443105757,0.7591421501237284,0.5058823529411764,0.759301197023617,0.5643037974683545,0.5828571428571429,0.5644344400675295,0.505,0.2,0.5055555555555555,0.1111111111111111,0.0
379-8877,0.4504132231404959,1.0,0.0,0.0,0.38435277382645805,0.6,0.38437081659973227,0.6249656310145725,0.7235294117647059,0.6250404399870593,0.44556962025316454,0.6285714285714286,0.445694991558807,0.66,0.2,0.6592592592592592,0.1111111111111111,1.0
342-7045,0.5454545454545455,0.0,0.0,0.0,0.6850640113798009,0.43636363636363634,0.6850736278447122,0.5573274676931537,0.36470588235294116,0.5574247816240699,0.5389873417721519,0.4342857142857143,0.5391108610016883,0.385,0.25,0.3851851851851852,0.1111111111111111,0.0
357-9659,0.5950413223140496,0.0,0.0,0.0,0.4850640113798009,0.6121212121212121,0.48510709504685406,0.5677756392631289,0.6588235294117647,0.5677774183112262,0.49189873417721525,0.6057142857142858,0.4918401800787845,0.49000000000000005,0.05,0.4907407407407407,0.3333333333333333,0.0
398-8386,0.1900826446280992,0.0,1.0,0.7692307692307693,0.45035561877667146,0.5454545454545454,0.4503012048192771,0.5861974154522959,0.4176470588235294,0.5862180524102233,0.31139240506329113,0.7542857142857143,0.31176139561057964,0.7000000000000001,0.1,0.7,0.2222222222222222,0.0
417-1779,0.21487603305785125,0.0,1.0,0.46153846153846156,0.5738264580369844,0.5272727272727272,0.5737951807228916,0.6920538905691503,0.5705882352941176,0.6920090585571013,0.7529113924050632,0.5428571428571428,0.7529544175576816,0.395,0.25,0.3944444444444444,0.0,0.0
329-5479,0.6074380165289256,0.0,0.0,0.0,0.48022759601706977,0.6181818181818182,0.4802543507362784,0.6821556227660159,0.7352941176470588,0.6823034616628922,0.6346835443037975,0.5485714285714286,0.634777715250422,0.53,0.2,0.5296296296296296,0.1111111111111111,0.0
353-7361,0.29338842975206614,0.0,0.0,0.0,0.4036984352773827,0.593939393939394,0.4036144578313253,0.5171844927137751,0.37058823529411766,0.5173083144613394,0.2916455696202532,0.28,0.2915025323579066,0.6000000000000001,0.25,0.6,0.2222222222222222,0.0
392-8993,0.3925619834710744,0.0,0.0,0.0,0.5194879089615931,0.45454545454545453,0.5194109772423026,0.5185592521308771,0.3941176470588235,0.518602394047234,0.34860759493670884,0.46285714285714286,0.3489026449071469,0.47500000000000003,0.15000000000000002,0.47592592592592586,0.5555555555555556,1.0
374-5952,0.4628099173553719,0.0,1.0,0.5384615384615385,0.7522048364153627,0.5636363636363636,0.7521753681392236,0.6125927962606544,0.4647058823529412,0.6127466839210612,0.541012658227848,0.5028571428571429,0.5413618458075408,0.5,0.2,0.5,0.1111111111111111,0.0
348-1875,0.22314049586776863,0.0,0.0,0.0,0.5795163584637268,0.48484848484848486,0.5794846050870147,0.6329392356337641,0.6588235294117647,0.6331284373989,0.30455696202531646,0.2742857142857143,0.3044456949915588,0.47000000000000003,0.05,0.4703703703703703,0.3333333333333333,0.0
347-3893,0.5867768595041323,0.0,0.0,0.0,0.5450924608819345,0.3212121212121212,0.5450133868808568,0.2875996700577399,0.611764705882353,0.28760918796505985,0.4956962025316456,0.7142857142857143,0.4957794034890265,0.535,0.45,0.5351851851851852,0.3333333333333333,0.0
420-2897,0.243801652892562,0.0,0.0,0.0,0.3880512091038407,0.8909090909090909,0.38805220883534136,0.6046191916414627,0.5941176470588235,0.6046586865092204,0.25240506329113926,0.41714285714285715,0.25267304445694994,0.35000000000000003,0.15000000000000002,0.35,0.0,0.0
375-1390,0.3677685950413223,0.0,1.0,0.576923076923077,0.4785206258890469,0.6242424242424243,0.4784136546184739,0.6073687104756668,0.4411764705882353,0.607570365577483,0.5678481012658229,0.6,0.5678109172763084,0.41,0.1,0.4092592592592592,0.0,0.0
401-5724,0.6983471074380165,0.0,1.0,0.6538461538461539,0.3564722617354196,0.7757575757575758,0.35642570281124497,0.6615342315094859,0.611764705882353,0.6615981882885797,0.6162025316455696,0.6228571428571429,0.6162070906021384,0.35000000000000003,0.15000000000000002,0.35,0.3333333333333333,0.0
399-7761,0.2644628099173554,0.0,0.0,0.0,0.6199146514935989,0.5393939393939394,0.6198125836680053,0.6565850976079186,0.5941176470588235,0.6567453898414752,0.49215189873417725,0.6,0.4924029262802476,0.33,0.2,0.3296296296296296,0.0,0.0
363-6957,0.38016528925619836,0.0,0.0,0.0,0.5635846372688478,0.5636363636363636,0.5635876840696118,0.6491613967555677,0.5588235294117647,0.6493044322225817,0.3222784810126582,0.6914285714285714,0.3224535734383793,0.63,0.2,0.6296296296296295,0.2222222222222222,0.0
407-5051,0.4793388429752066,1.0,1.0,0.2884615384615385,0.5086770981507824,0.4909090909090909,0.5087014725568942,0.7866373384657686,0.5,0.7868003882238758,0.5807594936708861,0.7314285714285714,0.5807540799099606,0.355,0.25,0.3555555555555555,0.1111111111111111,0.0
391-1432,0.3925619834710744,0.0,1.0,0.34615384615384615,0.7479374110953058,0.34545454545454546,0.7478246318607764,0.5229584822656035,0.6294117647058823,0.5231316725978649,0.7430379746835443,0.5885714285714285,0.7433877321328082,0.5900000000000001,0.2,0.5907407407407407,0.3333333333333333,0.0
399-5446,0.4132231404958678,0.0,0.0,0.0,0.4682788051209104,0.5151515151515151,0.4682061579651941,0.5633764091284026,0.4235294117647059,0.563571659657069,0.34531645569620256,0.5942857142857143,0.345526167698368,0.5750000000000001,0.25,0.5759259259259258,0.0,0.0
344-7590,0.243801652892562,0.0,0.0,0.0,0.5604551920341394,0.7878787878787878,0.5604082998661313,0.6026945284575199,0.6176470588235294,0.6027175671303785,0.260253164556962,0.6457142857142857,0.2605514912774339,0.63,0.2,0.6296296296296295,0.1111111111111111,0.0
387-3219,0.6446280991735538,0.0,0.0,0.0,0.2927453769559033,0.5696969696969697,0.29267068273092367,0.6299147649161396,0.5647058823529412,0.6298932384341637,0.5030379746835443,0.7371428571428571,0.5030951041080473,0.68,0.1,0.6796296296296296,0.1111111111111111,0.0
393-7267,0.36363636363636365,0.0,0.0,0.0,0.41024182076813653,0.4484848484848485,0.41014056224899603,0.4528457519934011,0.7,0.4529278550630864,0.7068354430379746,0.6914285714285714,0.706809229037704,0.605,0.35000000000000003,0.6055555555555555,0.4444444444444444,1.0
358-3041,0.3925619834710744,0.0,1.0,0.5,0.35988620199146515,0.6545454545454545,0.3599397590361446,0.340390431674457,0.6705882352941176,0.34034293109026204,0.7810126582278482,0.56,0.7810917276308386,0.655,0.30000000000000004,0.6555555555555556,0.2222222222222222,0.0
414-7988,0.37190082644628103,0.0,0.0,0.0,0.39772403982930304,0.6606060606060606,0.39775769745649264,0.43167445697003026,0.5352941176470588,0.4318990617923002,0.5534177215189874,0.6971428571428572,0.5537422622397299,0.68,0.2,0.6796296296296296,0.3333333333333333,0.0
390-3956,0.4256198347107438,0.0,0.0,0.0,0.39743954480796584,0.6787878787878788,0.39742302543507363,0.5493538630739621,0.7470588235294118,0.5493367842122291,0.47924050632911397,0.5942857142857143,0.47945976364659537,0.515,0.1,0.5148148148148147,0.2222222222222222,0.0
359-5574,0.16115702479338845,0.0,0.0,0.0,0.8802275960170697,0.5212121212121212,0.8801874163319947,0.7459444597195491,0.5764705882352941,0.746036881268198,0.49898734177215187,0.6628571428571428,0.49915588069780525,0.5599999999999999,0.25,0.5592592592592592,0.3333333333333333,1.0
364-4223,0.6611570247933884,0.0,0.0,0.0,0.4540540540540541,0.6181818181818182,0.4539825970548862,0.5845477041517734,0.7,0.5846004529278551,0.38329113924050634,0.4742857142857143,0.3832301631963984,0.63,0.35000000000000003,0.6296296296296295,0.5555555555555556,1.0
403-2567,0.5371900826446281,0.0,1.0,0.5576923076923077,0.6819345661450925,0.6181818181818182,0.6818942436412316,0.5850976079186143,0.6411764705882352,0.5852474927208023,0.4751898734177215,0.44,0.4755205402363534,0.525,0.1,0.5259259259259259,0.1111111111111111,0.0
412-3244,0.5371900826446281,0.0,0.0,0.0,0.5564722617354196,0.5636363636363636,0.5563922356091031,0.6736321143799835,0.5882352941176471,0.6738919443545778,0.26506329113924054,0.5542857142857143,0.265053460889139,0.66,0.30000000000000004,0.6592592592592592,0.2222222222222222,0.0
380-1823,0.3223140495867769,0.0,0.0,0.0,0.45832147937411094,0.6666666666666666,0.4583333333333333,0.46906791311520485,0.6529411764705882,0.46910384988676807,0.6946835443037974,0.45714285714285713,0.694991558806978,0.38,0.1,0.3796296296296296,0.2222222222222222,0.0
368-7612,0.5330578512396694,0.0,1.0,0.42307692307692313,0.4947368421052632,0.5454545454545454,0.49464524765729584,0.6455870222711025,0.5058823529411764,0.6457457133613718,0.30835443037974686,0.4514285714285714,0.3083849184018008,0.42000000000000004,0.25,0.42037037037037034,0.1111111111111111,0.0
359-5651,0.6611570247933884,0.0,0.0,0.0,0.47055476529160745,0.5333333333333333,0.4705488621151272,0.5765740995325818,0.6529411764705882,0.5765124555160143,0.6853164556962025,0.7371428571428571,0.6854248733821047,0.525,0.15000000000000002,0.5259259259259259,0.4444444444444444,0.0
367-6020,0.44214876033057854,0.0,1.0,0.5384615384615385,0.6295874822190612,0.7090909090909091,0.6295180722891566,0.4289249381358262,0.6,0.4289873827240375,0.40329113924050636,0.45714285714285713,0.4034890264490715,0.435,0.15000000000000002,0.4351851851851852,0.0,0.0
357-1180,0.2809917355371901,1.0,0.0,0.0,0.5029871977240399,0.5393939393939394,0.503012048192771,0.5389056915039868,0.5235294117647059,0.5389841475250728,0.5888607594936709,0.8628571428571429,0.5891952729319078,0.655,0.25,0.6555555555555556,0.1111111111111111,1.0
415-7080,0.32644628099173556,0.0,0.0,0.0,0.5576102418207681,0.45454545454545453,0.5575635876840697,0.6538355787737147,0.6588235294117647,0.6538337107732126,0.5572151898734177,0.7257142857142858,0.5571187394485088,0.6950000000000001,0.25,0.6944444444444444,0.1111111111111111,0.0
411-8186,0.5991735537190083,0.0,0.0,0.0,0.49587482219061174,0.6848484848484848,0.4958165997322624,0.5518284300247457,0.6294117647058823,0.5519249433840181,0.7118987341772152,0.8285714285714286,0.7118739448508723,0.58,0.15000000000000002,0.5796296296296296,0.4444444444444444,0.0
410-9584,0.5867768595041323,1.0,0.0,0.0,0.5317211948790896,0.593939393939394,0.5316265060240963,0.5402804509210888,0.6470588235294118,0.5402782271109673,0.5450632911392406,0.5942857142857143,0.5453010692177828,0.6150000000000001,0.15000000000000002,0.6148148148148147,0.4444444444444444,0.0
388-2278,0.4669421487603306,1.0,0.0,0.0,0.32887624466571835,0.5636363636363636,0.3288152610441767,0.4487214737420951,0.4588235294117647,0.4487220964089291,0.6362025316455696,0.5942857142857143,0.6364659538548115,0.485,0.05,0.48518518518518516,0.2222222222222222,1.0
413-8889,0.4628099173553719,0.0,0.0,0.0,0.45064011379800856,0.6484848484848484,0.4506358768406961,0.3909815782238108,0.611764705882353,0.39113555483662243,0.4422784810126582,0.6171428571428571,0.44231851435002817,0.7450000000000001,0.1,0.7444444444444444,0.0,0.0
411-9489,0.11570247933884298,0.0,1.0,0.7307692307692308,0.42503556187766717,0.5636363636363636,0.42503346720214186,0.5218586747319219,0.5647058823529412,0.5218375930119702,0.3225316455696203,0.4057142857142857,0.3224535734383793,0.30000000000000004,0.15000000000000002,0.3,0.1111111111111111,0.0
